comp.sys.ibm.pc.hardware,I	bought	a	386DX33	system	a	little	over	2	years	ago	and	was	satisfied	with	everything	about	Zeos	That	computer	went	off	to	grad	school	with	my	son	and	I	replaced	it	with	a	486DX2	66	pkg	4	345	MBHD	16MB	ram	with	Diamond	Viper	128K	level	2	cache	and	tower	upgrades	delete	the	CTX	monitor	I	got	a	17	HP	D1193A	monitor	employee	purchase	This	is	a	great	system	fast	quiet	solidly	built	not	a	single	glitch	bringing	it	up	Tech	support	seems	busier	now	than	2	years	ago	I	called	with	a	configuration	question	and	they	called	back	4	hours	later	with	the	right	answer	I	think	there	s	a	slight	premium	over	Gateway	prices	but	IMHO	Zeos	is	worth	it	BTW	they	have	enough	800	lines	that	I	ve	never	gotten	a	busy	signal	calling	sales	customer	service	or	tech	support	Now	you	usually	wait	5	or	10	minutes	to	talk	to	someone	but	at	least	you	get	in	the	queue	and	wait	on	their	dime
comp.sys.ibm.pc.hardware,SCSI	1	SCSI	2	controller	chip	also	called	SCSI	2	8	bit	4	6MB	s	with	10MB	s	burst	This	is	advertised	as	SCSI	2	in	BYTE	4	93	159	FOR	the	PC	and	AT	THESE	SPEEDS	NOT	the	Mac	the	PC	I	have	been	following	this	mess	for	a	while	excuse	my	need	for	clarification	Iam	thinking	seriously	IDE	vs	SCSI	and	this	thread	could	not	have	come	at	a	better	time	the	above	quote	SCSI	1	SCSI	2	controller	chip	are	we	talking	about	a	SCSI	1	device	e	g	HD	on	a	SCSI	2	Controller	or	are	we	talking	about	a	SCSI	1	Controller	that	had	a	chip	upgrade	using	the	same	chip	that	is	on	a	SCSI	2	controller	board	thanks	David
comp.sys.ibm.pc.hardware,
alt.atheism,I	agree	we	spend	too	much	energy	on	the	nonexistance	of	God	Satan	and	the	Angels	do	not	have	freewill	They	do	what	god	tells	them	to	do
alt.atheism,Sure	nails	can	be	cruel	I	d	imagine	nails	in	your	eyes	would	be	very	painful	But	this	does	not	imply	that	a	painless	death	is	cruel	which	is	what	you	are	supposed	to	be	trying	to	show
comp.sys.ibm.pc.hardware,Hay	all	Has	anyone	out	there	heard	of	any	performance	stats	on	the	fabled	p24t	I	was	wondering	what	it	s	performance	compared	to	the	486	66	and	or	pentium	would	be	Any	info	would	be	helpful	Later	BoB	Robert	Novitskey	rrn	po	cwru	edu	216	754	2134	CWRU	Cleve	Ohio	COMPUTER	ENGINEER	AND	C	PROGRAMMER	NOW	SEEKING	SUMMER	JOBS
alt.atheism,Tail	recursive	functions	in	Scheme	are	at	least	as	efficient	as	iterative	loops	Anyone	who	doesn	t	program	in	assembler	will	have	heard	of	optimizing	compilers
comp.sys.ibm.pc.hardware,Most	if	not	all	credit	card	companies	offer	to	double	the	warranty	up	to	one	year	namely	if	you	make	a	purchase	by	a	credit	card	you	get	additional	warranty	up	to	one	year	Does	it	apply	to	the	purchase	of	computers	I	wonder	if	anyone	out	there	has	used	it	Is	there	any	catch	Thanks	in	advance	I	am	just	about	to	post	the	results	of	my	big	computer	purchase	One	of	the	key	points	was	the	ability	to	use	my	American	Express	card	I	read	the	fine	print	between	double	warranty	policies	of	Amex	and	Citibank	VISA	Sure	both	will	allow	you	double	warranty	on	computers	but	Citibank	has	a	maximum	claim	of	250	00	Could	you	imagine	trying	to	get	your	monitor	or	mother	board	fixed	for	250	00	Amex	has	NO	limit	on	claims	Remember	if	you	use	Amex	you	must	either	send	a	copy	of	the	warranty	info	to	them	in	30	days	from	purchase	or	you	must	call	them	to	pre	register	and	then	send	them	the	paperwork	within	90	days	of	purchase	my	pre	register	pak	arrived	today	Citibank	VISA	requires	no	pre	registration
comp.sys.ibm.pc.hardware,Just	a	quick	THANKS	to	the	many	who	explained	the	backing	up	of	my	masters	Apparently	they	are	NOT	copy	protected	I	just	used	a	program	that	is	unable	to	handle	high	density	old	shit	I	was	surprised	to	hear	that	NO	programs	on	high	density	disks	have	copy	protection	which	someone	back	there	said	Huh	Learn	something	new	every	day
alt.atheism,
comp.sys.ibm.pc.hardware,Hey	folks	Is	it	possible	to	short	out	your	CMOS	chip	I	think	mine	is	fried	These	are	the	symptoms	I	have	to	do	the	following	to	get	my	computer	a	Gateway	486DX33	to	boot	Turn	the	power	off	Disconnect	the	battery	to	the	CMOS	chip	Turn	the	power	on	Get	into	setup	upon	getting	the	CMOS	configuration	error	Set	up	the	CMOS	Exit	the	setup	with	F10	phoenix	bios	Ignore	the	diskette	0	seek	error	and	press	F1	The	computer	then	boots	normally	Both	hard	drives	are	accessible	but	the	floppy	drives	are	not	I	can	back	up	over	the	network	and	such	but	if	I	need	to	reboot	I	have	to	turn	off	the	computer	and	repeat	the	steps	above	If	I	simply	Ctl	Alt	Del	the	computer	hangs	after	the	memory	test	Does	this	sound	like	the	CMOS	chip	is	fried	Can	I	buy	another	one	Where	Thank	you	for	your	kind	attention	john
alt.atheism,Yeah	right	So	let	s	see	If	some	guy	writes	a	piece	with	a	title	that	implies	something	is	the	case	then	it	must	be	so	is	that	it	This	supports	nothing	I	have	no	reason	to	believe	that	this	is	piece	is	anything	other	than	another	anti	Islamic	slander	job	I	have	no	respect	for	titles	only	for	real	content	I	can	look	up	this	article	if	I	want	true	But	I	can	tell	you	BCCI	was	_not_	an	Islamic	bank	Seeing	as	I	m	spending	my	time	responding	to	propaganda	in	responding	to	this	little	sub	thread	I	really	don	t	feel	a	deep	need	to	do	more	than	make	statements	to	the	effect	that	the	propaganda	is	false	If	someone	wants	to	discuss	the	issue	more	seriously	then	I	d	be	glad	to	have	a	real	discussion	providing	references	etc
alt.atheism,Stuff	deleted	Hmmmmmmmmmmmm	I	can	put	the	same	question	to	followers	of	any	religion	How	do	you	Moslems	resolve	differences	of	opinion	Don	t	tell	me	that	there	is	one	interpretation	of	the	Quran	Read	the	soc	culture	newsgroups	You	will	zillions	of	different	interpretations	Naren	naren	TEKIG1	PEN	TEK	COM
comp.sys.ibm.pc.hardware,I	love	it	when	magazine	writers	make	stupid	statements	like	that	re	performance	Where	do	they	get	those	numbers	I	ll	list	the	actual	performance	ranges	which	should	convince	anyone	that	such	a	statement	is	absurd
comp.sys.ibm.pc.hardware,My	least	favorite	last	line	of	a	post	Um	it	is	of	general	interest	As	I	prepare	to	retire	22	Apollos	myself	I	m	looking	for	ways	to	recycle	the	useful	parts
comp.sys.ibm.pc.hardware,Hi	I	am	buying	a	Quantum	LPS240AT	245	MB	hardisk	and	is	deciding	a	HDD	FDD	controller	Is	32	bit	VL	bus	HDD	FDD	controller	faster	than	16	bit	IDE	HDD	FDD	controller	card	I	hear	that	the	VL	bus	controller	is	SLOWER	than	a	IDE	controller	Which	one	is	true	Please	shed	some	light	by	email	or	post	Thanks	a	lot	Best	regards	____________________________________________________________________________
comp.sys.ibm.pc.hardware,A	program	in	the	archive	keymap00	zip	on	simtel	and	mirror	sites	in	the	msdos	keyboard	directory	will	do	this	It	is	written	in	assembler	and	it	best	if	you	have	a	compiler	to	create	a	new	keyboard	map	It	is	possible	however	to	use	a	binary	editor	to	edit	the	provided	compiled	keyboard	driver	if	you	do	not	have	a	compiler	I	used	hexed100	zip	also	available	on	simtel	Simply	serach	for	the	codes	00	01	02	03	to	locate	the	biginning	of	the	normal	keyboard	map	Then	swap	the	codes	for	the	keys	that	you	wish	to	swap	See	the	keyboard	directory	of	simtel	for	programs	that	report	the	scancode	for	each	key	to	you	some	bios	programs	also	have	this	info	Good	luck	Pete	____________________________________________________________________________
comp.sys.ibm.pc.hardware,I	was	wondering	if	anyone	out	there	has	had	the	same	problem	I	am	having	with	my	Gateway	2000	486	33DX	VL	Bus	system	with	ATI	Graphics	Ultra	Pro	LB	When	I	have	my	computer	in	any	resolution	other	than	800x600	everything	is	fine	but	whenever	I	use	it	in	800x600	Windows	AutoCAD	GIFs	the	screen	gets	about	1	1	2	inches	shorter	At	the	very	top	and	very	bottom	of	the	screen	there	is	about	a	3	4	bar	of	black	The	screen	isn	t	cut	off	it	just	squeezes	everything	into	the	smaller	space	and	messes	up	the	aspect	ratio	While	I	can	manually	change	the	V	Size	on	the	back	this	is	a	pain	in	the	ass	and	it	just	shouldn	t	happen	anyway	I	ve	called	Gateway	numerous	times	and	they	haven	t	been	able	to	help	me	at	all	Two	different	times	they	sent	me	a	new	card	and	both	times	the	new	card	didn	t	work	at	all	in	my	computer	They	even	tried	to	bill	me	for	the	first	card	because	they	didn	t	get	it	back	in	a	couple	of	days	when	they	TOLD	me	over	the	phone	that	they	would	wait	more	than	2	weeks	before	billing	my	card	But	their	customer	support	is	a	different	story	So	if	anyone	has	had	this	same	problem	please	let	me	know	if	you	know	what	to	do	Hell	let	me	know	if	you	don	t	have	a	solution	just	so	I	know	I	m	not	the	only	one	with	this	problem	Thanks	in	advance	Jude	M	Greer	jmgree01	starbase	spd	louisville	edu
alt.atheism,rest	deleted	You	were	a	liberal	arts	major	weren	tcha	Guess	you	never	saw	that	photo	of	the	smallest	logo	in	the	world	IBM	made	with	noble	gas	atoms	krypton	xenon	I	forget	the	specifics	Atoms	trees	electrons	are	all	independently	observable	and	verifiable	Morals	aren	t	See	the	difference	Tep
alt.atheism,Do	you	honestly	hold	to	that	tripe	Charley	For	a	start	there	are	enough	current	versions	of	the	Bible	to	make	comparisons	to	show	that	what	you	write	above	is	utter	garbage	Witness	JW	Mormon	Catholic	Anglican	and	Greek	Orthodox	Bibles	But	to	really	convince	you	I	d	have	to	take	you	to	a	good	old	library	In	our	local	library	we	had	a	1804	King	James	which	I	compared	to	a	brand	new	hot	of	God	s	tongue	Good	News	Bible	Genesis	was	almost	unrecognisable	many	of	the	discrepencies	between	the	four	gospels	had	been	edited	from	the	Good	News	Bible	In	fact	the	God	of	Good	News	was	a	much	more	congenial	fellow	I	must	say	If	you	like	I	ll	get	the	1804	King	James	out	again	and	actually	give	you	some	quotes	At	least	the	headings	haven	t	changed	much
alt.atheism,Ah	now	here	is	the	core	question	Let	me	suggest	a	scenario	We	will	grant	that	a	God	exists	and	uses	revelation	to	communicate	with	humans	Said	revelation	taking	the	form	paraphrased	from	your	own	words	This	infinitely	powerful	deity	grabs	some	poor	schmuck	makes	him	take	dictation	and	then	hides	away	for	a	few	hundred	years	Now	there	exists	a	human	who	has	not	personally	experienced	a	revelation	This	person	observes	that	not	only	do	these	revelations	seem	to	contain	elements	that	contradict	rather	strongly	aspects	of	the	observed	world	which	is	all	this	person	has	ever	seen	but	there	are	many	mutually	contradictory	claims	of	revelation	Now	based	on	this	can	this	person	be	blamed	for	concluding	absent	a	personal	revelation	of	their	own	that	there	is	almost	certainly	nothing	to	this	revelation	thing	Absent	this	better	language	and	absent	observations	in	support	of	the	claims	of	revelation	can	one	be	blamed	for	doubting	the	whole	thing	Here	is	what	I	am	driving	at	I	have	thought	a	long	time	about	this	I	have	come	to	the	honest	conclusion	that	if	there	is	a	deity	it	is	nothing	like	the	ones	proposed	by	any	religion	that	I	am	familiar	with	Now	if	there	does	happen	to	be	say	a	Christian	God	will	I	be	held	accountable	for	such	an	honest	mistake	Sincerely	Ray	Ingles	ingles	engin	umich	edu
alt.atheism,
alt.atheism,Well	that	s	the	question	isn	t	it	The	goals	are	probably	not	all	that	obvious	We	can	set	up	a	few	goals	like	happiness	and	liberty	and	the	golden	rule	etc	But	these	goals	aren	t	inherent	They	have	to	be	defined	before	an	objective	system	is	possible	It	is	not	too	difficult	one	you	have	goals	in	mind	and	absolute	knoweldge	of	everyone	s	intent	etc	Omniscience	is	fine	as	long	as	information	is	not	given	away	Isn	t	this	the	resolution	of	the	free	will	problem	An	interactive	omniscient	being	changes	the	situation	Well	I	was	speaking	about	an	objective	system	in	general	I	didn	t	mention	a	specific	goal	which	would	be	necessary	to	determine	the	morality	of	an	action
comp.sys.ibm.pc.hardware,There	is	a	way	in	which	a	multi	tasking	computer	actually	gives	you	more	CPU	power	then	you	had	before	and	that	is	with	I	O	overlap	With	I	O	overlap	your	CPU	can	continue	to	think	while	disk	operations	are	underway	whereas	without	overlap	your	CPU	sits	idly	waiting	for	each	disk	operation	to	finish	and	disk	operations	take	an	eternity	compared	to	a	fast	CPU	So	when	you	ve	got	multi	tasking	you	want	to	increase	performance	by	increasing	the	amount	of	overlapping	you	do	One	way	is	with	DMA	or	bus	mastering	Either	of	these	make	it	possible	for	I	O	devices	to	move	their	data	into	and	out	of	memory	without	interrupting	the	CPU	The	alternative	is	for	the	CPU	to	move	the	data	There	are	several	SCSI	interface	cards	that	allow	DMA	and	bus	mastering	IDE	however	is	defined	by	the	standard	AT	interface	created	for	the	IBM	PC	AT	which	requires	the	CPU	to	move	all	the	data	bytes	with	no	DMA
comp.sys.ibm.pc.hardware,
alt.atheism,For	several	years	I	ve	periodically	asked	Charley	Wingate	to	explain	this	mythical	alternative	to	rationality	which	he	propounds	so	enthusiastically	when	he	pops	up	every	few	months	His	reluctance	to	explain	indicates	to	me	that	it	s	not	so	hot	I	ve	said	enough	times	that	there	is	no	alternative	that	should	think	you	might	have	caught	on	by	now	And	there	is	no	alternative	but	the	point	is	rationality	isn	t	an	alternative	either	The	problems	of	metaphysical	and	religious	knowledge	are	unsolvable	or	I	should	say	humans	cannot	solve	them	If	there	is	truly	no	alternative	then	you	have	no	basis	whatsoever	for	your	claim	The	usual	line	here	which	you	call	a	prejudgment	of	atheism	and	dispute	is	that	reason	is	all	we	have	Here	you	admit	that	you	have	no	alternative	no	possible	basis	for	the	claim	that	there	is	anything	other	than	reason	or	that	reason	is	inapplicable	in	religious	knowledge	except	possibly	that	reason	conflicts	with	religious	knowledge	This	sounds	very	much	like	I	can	t	provide	a	rational	defense	for	my	belief	but	prefer	to	discard	rationality	rather	than	accept	that	it	may	be	false	I	hope	it	makes	you	happy	but	your	repeated	and	unfounded	assertions	to	this	effect	don	t	advance	your	cause
comp.sys.ibm.pc.hardware,Hello	netters	I	have	a	question	concerning	SCSI	on	DOS	I	have	a	ST01	SCSI	controller	and	two	hard	disks	conected	id	s	0	and	1	I	d	like	to	connect	a	SCSI	streamer	but	I	don	t	have	software	to	access	it	Does	such	a	beast	exist	as	shareware	or	PD	Also	what	if	I	want	a	third	disk	I	know	that	DOs	only	can	see	two	two	physical	and	four	logical	disks	Will	it	be	possible	to	use	extra	disks	Thanks	in	advance	Ib
comp.sys.ibm.pc.hardware,Today	I	recieved	a	in	warranty	replacement	for	my	Diamond	Speedstar	24X	On	the	card	I	ve	noticed	a	few	changes	mostly	there	is	a	new	jumper	labeled	JP5	The	card	is	revision	5A	My	detective	work	has	shown	that	this	jumper	simply	connects	disconnects	the	BALE	line	on	the	64	pin	part	of	the	ISA	bus	The	question	I	have	is	simple	To	those	people	who	own	this	revision	of	the	Speedstar	24X	what	does	the	manual	claim	that	this	jumper	does	To	anyone	with	an	ISA	reference	what	is	the	function	of	the	BALE	line	On	a	related	note	Are	there	any	FTP	sites	which	contain	a	descriptive	reference	to	the	ISA	bus	My	motherboard	manual	has	a	simple	pin	to	signal	name	chart	but	that	is	it	Douglas
alt.atheism,Specifically	which	changes	are	you	talking	about	Are	you	arguing	that	the	motto	is	interpreted	as	offensive	by	a	larger	portion	of	the	population	now	than	40	years	ago
alt.atheism,So	after	1000	years	of	sightseeing	and	roaming	around	its	ok	to	come	back	kill	Palastinians	and	get	their	land	back	right	Yes	that	s	casual	antisemitism	I	can	think	of	plenty	of	ways	to	criticize	Israeli	policy	without	insulting	Jews	or	Jewish	history	Can	t	you
comp.sys.ibm.pc.hardware,ites	a	The	newer	the	drive	the	less	problem	you	will	have	The	old	ten	and	fifteen	meg	full	heights	were	power	hogs	but	I	have	over	twenty	units	that	I	set	up	running	flawlessly	with	half	height	drives	and	or	hard	cards
alt.atheism,Ah	the	verb	to	must	I	was	warned	about	that	one	back	in	Kindergarten	So	why	must	they	have	such	laws
alt.atheism,Ideologies	also	split	giving	more	to	disagree	upon	and	may	also	lead	to	intolerance	So	do	you	also	oppose	all	ideologies	I	don	t	think	your	argument	is	an	argument	against	religion	at	all	but	just	points	out	the	weaknesses	of	human	nature	I	would	like	a	reference	if	you	have	got	one	for	this	is	news	to	me	One	must	approach	the	Qur	an	with	intelligence	Any	thinking	approach	to	the	Qur	an	cannot	but	interpret	the	above	verse	and	others	like	it	that	women	and	men	are	spiritual	equals	I	think	that	the	above	verse	does	clearly	imply	that	women	have	souls	Does	it	make	any	sense	for	something	without	a	soul	to	be	forgiven	Or	to	have	a	great	reward	understood	to	be	in	the	after	life	I	think	the	usual	answer	would	be	no	in	which	case	the	part	saying	For	them	has	God	prepared	forgiveness	and	a	great	reward	says	they	have	souls	If	it	makes	sense	to	say	that	things	without	souls	can	be	forgiven	then	I	have	no	idea	_what_	a	soul	is	As	for	your	saying	that	the	quote	above	may	not	be	given	a	high	priority	in	all	interpretations	any	thinking	approach	to	the	Qur	an	has	to	give	all	verses	of	the	Qur	an	equal	priority	That	is	because	according	to	Muslim	belief	the	_whole_	Qur	an	is	the	revelation	of	God	in	fact	denying	the	truth	of	any	part	of	the	Qur	an	is	sufficient	to	be	considered	a	disbeliever	in	Islam	Look	any	approach	to	the	Qur	an	must	be	done	with	intelligence	and	thought	It	is	in	this	fashion	that	one	can	try	to	understand	the	Quran	s	message	In	a	book	of	finite	length	it	cannot	explicitly	answer	every	question	you	want	to	put	to	it	but	through	its	teachings	it	can	guide	you	I	think	however	that	women	are	the	spiritual	equals	of	men	is	clearly	and	unambiguously	implied	in	the	above	verse	and	that	since	women	can	clearly	be	forgiven	and	rewarded	they	_must_	have	souls	from	the	above	verse	Let	s	try	to	understand	what	the	Qur	an	is	trying	to	teach	rather	than	try	to	see	how	many	ways	it	can	be	misinterpreted	by	ignoring	this	passage	or	that	passage	The	misinterpretations	of	the	Qur	an	based	on	ignoring	this	verse	or	that	verse	are	infinite	but	the	interpretations	fully	consistent	are	more	limited	Let	s	try	to	discuss	these	interpretations	consistent	with	the	text	rather	than	how	people	can	ignore	this	bit	or	that	bit	for	that	is	just	showing	how	people	can	try	to	twist	Islam	for	their	own	ends	something	I	do	not	deny	but	provides	no	reflection	on	the	true	teachings	of	Islam	whatsoever
comp.sys.ibm.pc.hardware,The	Quantum	LPS	240AT	is	supposed	to	have	a	256K	cache	on	the	IDE	controller	built	into	the	card	Yet	when	I	do	a	DOS	DIR	command	on	my	system	the	disk	is	always	accessed	I	can	hear	the	mechanical	movement	of	the	heads	Why	is	this	happening	Strangely	even	when	I	have	smartdrive	installed	every	DIR	command	accesses	the	disk	Did	I	somehow	de	activate	the	cache	This	is	happening	on	each	of	two	machines	with	an	LPS	240AT	drive
comp.sys.ibm.pc.hardware,Fellow	netters	I	m	in	the	market	for	a	hand	scanner	However	I	don	t	know	anyone	who	has	one	I	have	my	eye	on	two	choices	Dexxa	This	scanner	is	available	at	Wal	Mart	for	90	It	includes	GrayWorks	software	and	provides	400	dpi	and	32	grayscales	I	think	The	OCR	software	Catchword	is	available	through	mail	order	for	about	90	also	Mustek	Gray	Artist	for	Windows	This	scanner	offers	256	grayscales	according	to	Cad	Graphics	and	800	dpi	It	is	available	for	169	mail	order	and	comes	with	Perceive	OCR	and	Picture	Publisher	LE	I	am	also	looking	at	a	Genius	hand	scanner	B105	from	Cad	Graphics	It	is	basically	the	same	as	the	Mustek	scanner	except	for	the	resolution	400	dpi	and	price	149	Basically	I	would	like	recommendations	on	which	to	buy	I	have	heard	that	Logitech	makes	the	best	and	manufactures	Dexxa	scanners	But	which	one	is	the	best	buy	Would	800	dpi	really	be	helpful	output	would	be	no	better	than	HP	LaserJet	III	or	Canon	BJ	200	300x300	to	360x360	I	am	leaning	toward	the	Mustek	because	it	offers	the	most	features	and	is	in	the	middle	in	terms	of	prices	Which	should	I	buy	If	you	have	a	hand	scanner	please	let	me	know	whether	or	not	you	would	recommend	it	Also	if	you	know	of	another	scanner	within	the	price	range	under	225	that	would	be	a	better	deal	please	E	Mail	me	Any	and	all	help	would	be	greatly	appreciated
comp.sys.ibm.pc.hardware,By	initiating	a	DMA	xfer	Seriously	busmastering	adapter	have	their	own	DMA	ability	they	don	t	use	the	motherboards	on	board	DMA	which	is	MUCH	slower	ISA	has	no	bus	arbitration	so	if	two	busmastering	cards	in	1	ISA	system	try	to	do	DMA	xfers	on	the	same	DMA	channel	the	system	will	lock	or	crash	I	forget	Their	are	8	DMA	channels	in	an	ISA	system	0	7	0	3	are	8	bit	4	7	are	16	bit	The	system	uses	DMA	0	a	SoundBlaster	uses	DMA	1	I	could	buy	a	busmastering	XGA	2	video	card	a	busmastering	SCSI	HA	In	order	for	them	to	work	properly	I	would	have	to	find	out	what	DMA	channel	the	XGA	2	card	uses	and	then	simply	configure	the	SCSI	HA	to	use	a	different	DMA	channel	for	its	DMA	xfers	I	don	t	know	if	multiple	DMA	xfers	can	go	on	at	the	same	time	on	ISA	I	m	not	sure	if	they	can	on	EISA	systems	either	I	do	know	that	on	EISA	MCA	systems	you	can	allow	BM	cards	to	use	the	same	DMA	channel
alt.atheism,Did	I	claim	that	there	was	an	absolute	morality	or	just	an	objective	one
comp.sys.ibm.pc.hardware,Where	did	you	get	this	driver	Please	please	please	I	ve	been	waiting	months	for	this
comp.sys.ibm.pc.hardware,I	got	this	from	GW2000	From	gateway	aol	com	X	Mailer	America	Online	Mailer	To	pastor	vfl	paramax	com	Subject	Re	32	bit	disk	access	Date	Mon	29	Mar	93	14	26	45	EST	Message	Id	9303291426	tn05643	aol	com	Status	RO	Jon	To	get	32bit	access	in	windows	all	you	have	to	do	is	edit	the	system	ini	Look	under	the	386Enhanced	section	and	add	this	line	to	it	32bitdiskaccess	on	This	will	give	you	the	32bitdiskaccess	that	you	need	Thanks
comp.sys.ibm.pc.hardware,Well	I	was	told	that	my	last	message	came	through	without	anything	in	it	so	I	ll	try	again	I	have	a	Leading	Edge	386SX	16	with	a	flaky	motherboard	and	a	friend	game	me	one	to	replace	it	but	he	didn	t	have	any	docs	for	the	mother	board	It	s	a	CHEERTRON	board	with	Award	bios	and	has	a	sticker	on	it	that	says	VI	1	T1	3	T2	3	on	it	I	can	tell	what	most	of	the	switches	on	the	blue	blocks	mean	except	FDC	and	SH	but	I	have	no	idea	about	all	the	jumpers	I	ve	replaced	hard	drives	and	modems	and	installed	math	co	processes	but	this	is	a	bit	out	of	my	league	and	without	the	docs	I	m	really	lost	If	anyone	could	give	me	some	help	on	this	I	d	really	appreciate	it	I	don	t	get	on	news	regularly	so	if	you	can	help	please	e	mail	me	at	passman	world	std	com	Thanks
alt.atheism,One	thing	I	think	is	interesting	about	alt	athiesm	is	the	fact	that	without	bible	thumpers	and	their	ilk	this	would	be	a	much	duller	newsgroup	It	almost	needs	the	deluded	masses	to	write	silly	things	for	athiests	to	tear	apart	Oh	well	that	little	tidbit	aside	here	is	what	I	really	wanted	write	about	How	can	anyone	believe	in	such	a	sorry	document	as	the	bible	If	you	want	to	be	religious	aren	t	there	more	plausable	books	out	there	Seriously	the	bible	was	written	by	multiple	authors	who	repeatedly	contradict	each	other	One	minute	it	tells	you	to	kill	your	kid	if	he	talks	back	and	the	next	it	says	not	to	kill	at	all	I	think	that	if	xtians	really	want	to	follow	a	deity	they	should	pick	one	that	can	be	consistent	unlike	the	last	one	they	invented	For	people	who	say	Jesus	was	the	son	of	god	didn	t	god	say	not	to	EVER	put	ANYONE	else	before	him	Looks	like	you	did	just	that	Didn	t	god	say	not	to	make	any	symbols	or	idols	What	are	crosses	then	Don	t	you	think	that	if	you	do	in	fact	believe	in	the	bible	that	you	are	rather	far	off	track	Was	Jesus	illiterate	Why	didn	t	he	write	anything	Anyone	know	I	honestly	hope	that	people	who	believe	in	the	bible	understand	that	it	is	just	one	of	the	religious	texts	out	there	and	that	it	is	one	of	the	poorer	quality	ones	to	boot	The	only	reason	xtianity	escaped	the	middle	east	is	because	a	certain	roman	who	s	wine	was	poisoned	with	lead	made	all	of	rome	xtian	after	a	bad	dream	If	this	posting	keeps	one	person	just	ONE	person	from	standing	on	a	streetcorner	and	telling	people	they	are	going	to	hell	I	will	be	happy
alt.atheism,Perhaps	because	you	just	made	it	up
alt.atheism,I	think	this	is	a	big	leap	sex	depression	One	example	is	myself	where	no	sex	depression	But	seriously	1	promiscuity	is	on	a	decline	depression	is	not	and	2	it	might	be	more	reasonable	to	say	depression	promiscuity	I	think	depression	is	more	likely	to	come	from	emotional	problems	relationships	family	job	friends	and	promiscuity	is	used	as	an	escape	Since	I	see	marriage	as	a	civil	and	religious	bond	rather	than	an	emotional	bond	I	don	t	see	a	problem	with	sex	before	not	outside	of	marriage	so	long	as	you	have	the	same	commitment	and	devotion	as	what	is	expected	from	a	married	couple	Of	course	this	is	just	my	opinion
comp.sys.ibm.pc.hardware,I	got	a	harddisk	shipped	with	an	IDE	specification	but	not	the	SCSI	spec	Would	someone	tell	me	how	to	set	the	jumper	on	the	harddrive	Thanks	Please	email	response
alt.atheism,It	is	good	to	remember	that	every	translation	is	to	some	extent	an	interpretation	so	as	you	point	out	below	one	must	really	go	back	to	the	original	Arabic	Regarding	the	verses	relevant	to	nature	I	prefer	to	use	Dr	Maurice	Bucaille	s	translations	in	his	book	The	Bible	the	Qur	an	and	Science	for	in	general	his	translations	are	more	literal	Maurice	Bucaille	translates	the	portion	of	the	verse	you	are	addressing	as	Each	one	is	travelling	with	an	orbit	in	its	own	motion	Also	note	that	the	celestial	bodies	in	the	first	translation	quoted	by	you	above	is	the	translator	s	interpolation	it	is	not	existent	in	the	original	Arabic	which	is	why	it	is	included	in	brackets	You	re	right	what	the	verses	_do_	contain	isn	t	all	that	remarkable	However	Dr	Bucaille	a	surgeon	that	s	how	he	s	a	Dr	thinks	it	is	significant	that	the	above	verse	contains	no	geocentric	ideas	even	though	geocentrism	was	all	the	rage	up	until	the	17th	century	or	so	And	this	goes	for	the	rest	of	the	Qur	an	as	well	which	has	about	750	verses	or	so	regarding	nature	I	think	I	remember	reading	once
comp.sys.ibm.pc.hardware,I	ve	been	told	by	our	local	computer	guru	that	you	can	t	do	this	unless	you	perform	a	low	level	format	on	your	existing	hard	drive	and	set	your	system	up	for	two	hard	drives	from	the	beginning	I	took	him	at	his	word	and	I	have	not	tried	to	find	out	any	more	about	it	because	I	m	not	going	to	back	everything	up	just	to	add	another	HDD	If	anyone	knows	for	sure	what	the	scoop	is	I	would	like	to	know	also	Thanks	in	advance	also
comp.sys.ibm.pc.hardware,Okay	here	is	my	configuration	80486	33	Gateway	433C	Micronics	ISA	12MB	RAM	WD212MB	IDE	HD	drive	C	ST3144A	125MB	IDE	HD	drive	D	Adaptec	SCSI	1542B	controller	with	SCSI	BIOS	enabled	Seagate	ST296N	80MB	SCSI	drive	Alrighty	when	I	boot	up	I	get	the	Adaptec	BIOS	message	but	it	says	something	like	Drive	C	installed	Drive	D	installed	ADaptec	SCSI	BIOS	not	installed	And	I	can	t	get	to	the	Seagate	drive	I	go	into	PhoenixBIOS	setup	remove	the	entry	for	drive	D	and	BOOM	I	can	access	the	Seagate	Is	there	a	way	to	get	two	IDE	drives	and	the	Seagate	at	the	same	time	I	have	ASPI4DOS	SYS	but	it	just	hangs	the	system	Brian	There	is	a	simple	answer	If	my	memory	serves	me	the	scsi	bios	will	only	work	as	the	first	or	second	drive	Any	built	in	drives	e	g	IDE	are	installed	first	and	then	when	the	scsi	bios	runs	it	will	try	to	install	as	the	next	drive	But	if	there	are	already	two	drives	then	no	can	do	The	solution	is	simple	use	the	aspi4dos	device	driver	and	disable	the	scsi	bios	as	it	is	useless	in	your	case	It	works	like	a	champ	I	have	seen	a	similar	situation	before	Good	Luck
